Step(s),Voltage(V),Current_inv(A),SOC_true(%)
1026,2.9864,55.97396,1.215896
1027,2.987,56.00978,1.221425
1028,2.9875,56.00876,1.226953
1029,2.9881,56.01668,1.232483
1030,2.9887,56.0222,1.238013
1031,2.9892,55.98384,1.243539
1032,2.9897,55.98297,1.249065
1033,2.9903,55.98421,1.254591
1034,2.9908,55.99845,1.260119
1035,2.9914,55.98871,1.265646
1036,2.992,56.01472,1.271175
1037,2.9926,55.99685,1.276702
1038,2.9931,55.98624,1.282229
1039,2.9936,55.9749,1.287754
1040,2.9941,55.99511,1.293281
1041,2.9948,55.98653,1.298808
1042,2.9953,56.01073,1.304337
1043,2.9958,55.99481,1.309864
1044,2.9963,55.98566,1.31539
1045,2.9968,55.98152,1.320916
1046,2.9974,55.989,1.326443
1047,2.9979,55.99191,1.33197
1048,2.9985,55.98348,1.337496
1049,2.9991,56.00527,1.343024
1050,2.9995,55.99489,1.348551
1051,3.0001,55.98137,1.354077
1052,3.0007,55.97156,1.359602
1053,3.0011,55.99278,1.365129
1054,3.0017,55.98754,1.370656
1055,3.0022,55.9749,1.376181
1056,3.0027,55.99489,1.381709
1057,3.0032,55.9837,1.387235
1058,3.0038,55.97905,1.39276
1059,3.0043,55.99975,1.398288
1060,3.0048,56.01305,1.403817
1061,3.0054,55.96393,1.409341
1062,3.006,55.97178,1.414866
1063,3.0064,55.97519,1.420392
1064,3.0069,55.98776,1.425918
1065,3.0075,55.99808,1.431446
1066,3.0079,56.00891,1.436975
1067,3.0084,55.97178,1.4425
1068,3.0089,55.98014,1.448025
1069,3.0095,55.99997,1.453553
1070,3.01,55.99307,1.45908
1071,3.0105,55.96786,1.464605
1072,3.011,55.99779,1.470132
1073,3.0115,55.99808,1.47566
1074,3.0121,55.98566,1.481186
1075,3.0126,55.98457,1.486713
1076,3.013,55.99198,1.49224
1077,3.0136,55.99852,1.497767
1078,3.0139,55.98392,1.503293
1079,3.0145,55.98442,1.50882
1080,3.015,55.99256,1.514347
1081,3.0155,55.99169,1.519874
1082,3.016,55.99954,1.525401
1083,3.0165,55.9943,1.530929
1084,3.0169,55.97432,1.536454
1085,3.0175,55.98718,1.54198
1086,3.018,55.96967,1.547505
1087,3.0184,55.95572,1.553029
1088,3.0189,55.98573,1.558555
1089,3.0194,55.99118,1.564082
1090,3.0199,55.96706,1.569606
1091,3.0205,55.98856,1.575133
1092,3.0209,55.97606,1.580658
1093,3.0213,56.00331,1.586186
1094,3.0219,55.99975,1.591714
1095,3.0223,55.99786,1.597242
1096,3.0228,56.02242,1.602772
1097,3.0233,55.9858,1.608298
1098,3.0237,55.98166,1.613824
1099,3.0241,55.97134,1.619349
1100,3.0247,56.00477,1.624877
1101,3.0252,56.02119,1.630407
1102,3.0256,55.9757,1.635933
1103,3.026,56.00389,1.641461
1104,3.0266,55.98282,1.646987
1105,3.027,56.00091,1.652515
1106,3.0276,55.98232,1.658041
1107,3.028,55.9927,1.663568
1108,3.0285,55.97265,1.669093
1109,3.0289,56.03122,1.674624
1110,3.0294,56.02497,1.680154
1111,3.0298,55.97606,1.685679
1112,3.0303,55.96974,1.691204
1113,3.0308,55.97309,1.696729
1114,3.0312,55.99459,1.702256
1115,3.0316,55.99707,1.707784
1116,3.0321,56.00207,1.713312
1117,3.0327,55.98072,1.718838
1118,3.033,55.99489,1.724365
1119,3.0334,56.01545,1.729894
1120,3.0339,55.99423,1.735422
1121,3.0344,55.97788,1.740947
1122,3.0349,55.94882,1.74647
1123,3.0354,55.99074,1.751997
1124,3.0357,55.9959,1.757524
1125,3.0362,56.0137,1.763053
1126,3.0366,55.97098,1.768578
1127,3.0372,55.97454,1.774103
1128,3.0376,55.98813,1.77963
1129,3.0381,55.98617,1.785156
1130,3.0385,55.97134,1.790681
1131,3.0389,55.99401,1.796209
1132,3.0394,55.99351,1.801736
1133,3.0398,55.97323,1.807261
1134,3.0402,55.96807,1.812785
1135,3.0407,56.00157,1.818313
1136,3.0411,56.00564,1.823842
1137,3.0415,55.99437,1.829369
1138,3.0419,56.01581,1.834898
1139,3.0424,55.99917,1.840426
1140,3.0429,55.9773,1.845951
1141,3.0432,55.98769,1.851478
1142,3.0436,55.99982,1.857006
1143,3.0441,55.99067,1.862533
1144,3.0446,55.97716,1.868058
1145,3.045,55.99292,1.873585
1146,3.0454,55.99016,1.879112
1147,3.0459,55.9773,1.884638
1148,3.0464,55.98144,1.890164
1149,3.0468,55.99569,1.895691
1150,3.0472,56.00026,1.901219
1151,3.0475,56.00055,1.906747
1152,3.048,55.99569,1.912274
1153,3.0484,55.98987,1.917801
1154,3.0489,56.02649,1.923331
1155,3.0494,55.97766,1.928857
1156,3.0497,56.01741,1.934386
1157,3.0502,55.97331,1.939911
1158,3.0506,55.99714,1.945439
1159,3.051,55.98718,1.950965
1160,3.0514,55.97759,1.956491
1161,3.0518,55.99481,1.962018
1162,3.0522,55.98762,1.967545
1163,3.0526,55.99169,1.973072
1164,3.0531,55.98152,1.978598
1165,3.0535,55.98827,1.984124
1166,3.0539,56.02294,1.989654
1167,3.0543,55.9866,1.995181
1168,3.0547,56.00207,2.000709
1169,3.0551,55.96793,2.006233
1170,3.0556,55.96684,2.011758
1171,3.056,55.99322,2.017285
1172,3.0564,55.98435,2.022811
1173,3.0568,55.9943,2.028338
1174,3.0572,55.968,2.033863
1175,3.0575,55.98399,2.039389
1176,3.058,55.96429,2.044913
1177,3.0584,55.98471,2.05044
1178,3.0587,55.98471,2.055966
1179,3.0592,56.0076,2.061494
1180,3.0596,55.98995,2.067021
1181,3.06,55.98885,2.072548
1182,3.0604,56.00375,2.078076
1183,3.0608,55.96568,2.0836
1184,3.0611,55.98551,2.089127
1185,3.0615,55.95659,2.09465
1186,3.0619,55.97745,2.100176
1187,3.0623,55.99874,2.105703
1188,3.0628,55.99714,2.111231
1189,3.0631,55.98849,2.116758
1190,3.0635,55.99307,2.122285
1191,3.0639,55.9882,2.127811
1192,3.0643,55.98689,2.133338
1193,3.0646,55.99132,2.138865
1194,3.0651,55.99975,2.144392
1195,3.0656,56.00659,2.149921
1196,3.0659,55.98609,2.155447
1197,3.0662,55.99518,2.160975
1198,3.0666,56.01486,2.166504
1199,3.0671,55.9797,2.17203
1200,3.0675,55.99205,2.177557
1201,3.0679,55.99554,2.183084
1202,3.0682,55.99576,2.188611
1203,3.0686,55.99394,2.194138
1204,3.069,55.96342,2.199663
1205,3.0694,55.99459,2.20519
1206,3.0697,55.97854,2.210715
1207,3.0703,55.99917,2.216243
1208,3.0706,55.96059,2.221767
1209,3.0709,55.99023,2.227294
1210,3.0713,55.99387,2.232821
1211,3.0717,55.97694,2.238347
1212,3.0721,55.9866,2.243873
1213,3.0725,55.99234,2.2494
1214,3.0729,56.00738,2.254928
1215,3.0733,55.99678,2.260456
1216,3.0736,56.00433,2.265984
1217,3.0739,55.97287,2.271509
1218,3.0744,55.99511,2.277037
1219,3.0747,55.99132,2.282563
1220,3.0751,56.02199,2.288093
1221,3.0754,56.00462,2.293622
1222,3.0759,55.98914,2.299148
1223,3.0763,55.98653,2.304675
1224,3.0767,55.97962,2.310201
1225,3.077,55.98348,2.315727
1226,3.0773,55.98951,2.321253
1227,3.0778,55.98798,2.32678
1228,3.0781,55.98166,2.332306
1229,3.0785,56.01574,2.337835
1230,3.0789,55.97381,2.34336
1231,3.0792,55.98006,2.348886
1232,3.0796,55.96226,2.35441
1233,3.08,56.01087,2.359939
1234,3.0803,55.99946,2.365467
1235,3.0807,55.97381,2.370992
1236,3.081,55.98711,2.376519
1237,3.0813,55.98355,2.382045
1238,3.0818,55.98769,2.387571
1239,3.0821,55.99925,2.393099
1240,3.0826,55.97868,2.398625
1241,3.0828,55.9741,2.40415
1242,3.0832,55.98747,2.409676
1243,3.0836,55.95659,2.4152
1244,3.0839,55.98159,2.420726
1245,3.0843,55.99874,2.426254
1246,3.0847,56.00804,2.431782
1247,3.085,55.99132,2.437309
1248,3.0854,55.98675,2.442836
1249,3.0857,55.99343,2.448363
1250,3.0861,55.989,2.453889
1251,3.0864,55.99401,2.459417
1252,3.0869,55.9914,2.464943
1253,3.0872,55.98921,2.47047
1254,3.0875,55.98529,2.475996
1255,3.0878,55.98529,2.481523
1256,3.0882,55.9749,2.487048
1257,3.0885,55.98784,2.492575
1258,3.0889,56.0052,2.498103
1259,3.0893,56.00593,2.503631
1260,3.0897,55.98827,2.509158
1261,3.0901,55.98762,2.514684
1262,3.0903,55.9938,2.520212
1263,3.0907,55.98588,2.525738
1264,3.091,55.99685,2.531265
1265,3.0913,55.96851,2.53679
1266,3.0917,56.00273,2.542318
1267,3.092,55.99612,2.547846
1268,3.0924,55.99946,2.553373
1269,3.0927,55.97657,2.558899
1270,3.093,55.98776,2.564425
1271,3.0934,55.99045,2.569952
1272,3.0937,55.9943,2.575479
1273,3.0941,55.97665,2.581005
1274,3.0945,55.99351,2.586532
1275,3.0948,55.98282,2.592058
1276,3.0951,55.98341,2.597584
1277,3.0956,55.9704,2.603109
1278,3.0959,55.96982,2.608634
1279,3.0962,56.0092,2.614163
1280,3.0965,55.98805,2.619689
1281,3.0969,55.96844,2.625214
1282,3.0972,55.9813,2.63074
1283,3.0976,55.98304,2.636266
1284,3.098,55.9914,2.641793
1285,3.0982,55.99561,2.64732
1286,3.0986,55.9922,2.652847
1287,3.0989,55.99459,2.658374
1288,3.0993,55.97527,2.6639
1289,3.0996,55.99241,2.669427
1290,3.1,55.96371,2.674951
1291,3.1003,55.98406,2.680477
1292,3.1006,55.99198,2.686004
1293,3.1009,55.97999,2.69153
1294,3.1012,56.00106,2.697058
1295,3.1015,55.99016,2.702585
1296,3.1019,55.98885,2.708111
1297,3.1023,55.9898,2.713638
1298,3.1026,56.0036,2.719166
1299,3.1029,55.99365,2.724693
1300,3.1032,55.96996,2.730218
1301,3.1037,55.98421,2.735744
1302,3.1039,55.99351,2.741271
1303,3.1043,55.99183,2.746798
1304,3.1045,55.9845,2.752325
1305,3.1049,55.99961,2.757852
1306,3.1051,56.00389,2.763381
1307,3.1055,55.99176,2.768908
1308,3.1058,55.9829,2.774434
1309,3.1061,56.01857,2.779963
1310,3.1065,55.96924,2.785488
1311,3.1069,55.99481,2.791015
1312,3.1072,55.96233,2.796539
1313,3.1074,55.96095,2.802063
1314,3.1079,55.97599,2.807589
1315,3.1081,56.00121,2.813116
1316,3.1084,55.9874,2.818643
1317,3.1087,55.97614,2.824168
1318,3.1091,55.97977,2.829694
1319,3.1095,55.99692,2.835222
1320,3.1098,55.9874,2.840748
1321,3.1101,55.98392,2.846274
1322,3.1103,56.00375,2.851803
1323,3.1106,55.99089,2.857329
1324,3.111,55.98522,2.862856
1325,3.1114,55.97773,2.868381
1326,3.1116,55.99322,2.873908
1327,3.1119,55.99532,2.879436
1328,3.1122,55.99837,2.884963
1329,3.1126,55.99263,2.89049
1330,3.1129,55.9898,2.896017
1331,3.1132,55.94794,2.90154
1332,3.1136,56.00644,2.907068
1333,3.1138,55.9704,2.912593
1334,3.1142,55.96655,2.918118
1335,3.1145,56.00986,2.923646
1336,3.1149,56.00135,2.929174
1337,3.115,55.97897,2.9347
1338,3.1154,55.99801,2.940227
1339,3.1157,55.97265,2.945753
1340,3.116,55.99678,2.95128
1341,3.1162,56.02816,2.956811
1342,3.1166,55.9805,2.962336
1343,3.1169,56.01683,2.967866
1344,3.1172,56.01298,2.973395
1345,3.1176,55.99765,2.978922
1346,3.1178,56.0036,2.984451
1347,3.1182,56.0007,2.989978
1348,3.1184,55.98718,2.995505
1349,3.1187,55.99387,3.001032
1350,3.1191,55.98435,3.006558
1351,3.1194,55.97635,3.012084
1352,3.1196,55.9845,3.01761
1353,3.1199,55.96757,3.023135
1354,3.1202,56.03187,3.028666
1355,3.1206,55.98253,3.034192
1356,3.1208,55.98667,3.039718
1357,3.1212,55.98871,3.045245
1358,3.1215,55.99576,3.050772
1359,3.1218,55.98849,3.056299
1360,3.1222,55.99045,3.061826
1361,3.1225,55.99503,3.067353
1362,3.1228,56.00346,3.072881
1363,3.123,55.99052,3.078408
1364,3.1234,55.99358,3.083935
1365,3.1237,55.98936,3.089462
1366,3.1239,56.01385,3.094991
1367,3.1242,55.96182,3.100515
1368,3.1246,55.97773,3.10604
1369,3.1248,55.98486,3.111567
1370,3.1252,55.9898,3.117093
1371,3.1254,55.98747,3.12262
1372,3.1257,55.97876,3.128146
1373,3.126,56.02548,3.133676
1374,3.1264,55.97272,3.139201
1375,3.1266,55.99241,3.144728
1376,3.1269,55.95855,3.150252
1377,3.1272,56.00826,3.15578
1378,3.1274,56.00207,3.161308
1379,3.1278,55.96866,3.166833
1380,3.1281,55.9991,3.172361
1381,3.1284,55.97221,3.177886
1382,3.1286,55.98973,3.183412
1383,3.129,55.98573,3.188939
1384,3.1292,55.9837,3.194465
1385,3.1295,55.99946,3.199993
1386,3.1298,55.98784,3.205519
1387,3.1301,55.98261,3.211045
1388,3.1304,55.97694,3.216571
1389,3.1306,55.96836,3.222095
1390,3.1309,55.96284,3.22762
1391,3.1311,55.98384,3.233146
1392,3.1314,55.97795,3.238671
1393,3.1318,56.0145,3.244201
1394,3.1321,56.0031,3.249729
1395,3.1323,55.98965,3.255255
1396,3.1327,55.97737,3.260781
1397,3.1329,55.99619,3.266308
1398,3.1332,55.94867,3.271831
1399,3.1336,56.00615,3.277359
1400,3.1338,55.9874,3.282886
1401,3.1342,55.97309,3.288411
1402,3.1344,55.94744,3.293934
1403,3.1347,56.00215,3.299462
1404,3.1349,55.98246,3.304988
1405,3.1353,55.97948,3.310513
1406,3.1356,55.99292,3.31604
1407,3.1359,55.98696,3.321567
1408,3.1361,56.01138,3.327096
1409,3.1364,55.99511,3.332623
1410,3.1367,55.98646,3.33815
1411,3.137,55.96728,3.343674
1412,3.1373,56.01073,3.349203
1413,3.1375,55.98246,3.354729
1414,3.1378,55.97948,3.360255
1415,3.1381,55.96044,3.365779
1416,3.1385,55.99002,3.371305
1417,3.1386,55.98951,3.376832
1418,3.139,56.00121,3.38236
1419,3.1392,55.99445,3.387887
1420,3.1396,55.99125,3.393414
1421,3.1399,55.99278,3.398941
1422,3.1401,55.97003,3.404466
1423,3.1403,55.98602,3.409992
1424,3.1406,55.99961,3.41552
1425,3.1409,55.99147,3.421047
1426,3.1411,55.99982,3.426575
1427,3.1414,55.99547,3.432102
1428,3.1417,55.98544,3.437629
1429,3.142,55.98442,3.443155
1430,3.1422,55.98152,3.448681
1431,3.1425,55.98856,3.454207
1432,3.1429,55.99394,3.459735
1433,3.1431,55.98965,3.465261
1434,3.1433,55.99597,3.470789
1435,3.1436,55.9845,3.476315
1436,3.1439,55.97883,3.481841
1437,3.1442,55.99256,3.487368
1438,3.1445,55.98936,3.492894
1439,3.1448,55.99707,3.498422
1440,3.145,55.9813,3.503948
1441,3.1453,55.93908,3.50947
1442,3.1455,55.97454,3.514995
1443,3.1458,55.98653,3.520521
1444,3.1461,56.00026,3.526049
1445,3.1464,55.98856,3.531576
1446,3.1466,55.98951,3.537102
1447,3.1468,55.9983,3.54263
1448,3.1471,56.00004,3.548158
1449,3.1474,55.99292,3.553685
1450,3.1477,55.95478,3.559208
1451,3.1479,55.97832,3.564734
1452,3.1482,55.99881,3.570262
1453,3.1484,55.97548,3.575787
1454,3.1487,55.9797,3.581313
1455,3.1489,55.98239,3.586839
1456,3.1492,55.96313,3.592363
1457,3.1495,55.98203,3.597889
1458,3.1498,55.98057,3.603415
1459,3.15,55.97897,3.60894
1460,3.1502,56.01,3.614469
1461,3.1505,55.99089,3.619996
1462,3.1508,55.9975,3.625524
1463,3.151,55.97127,3.631049
1464,3.1512,55.9943,3.636576
1465,3.1515,55.99467,3.642103
1466,3.1518,55.9765,3.647628
1467,3.1521,55.98995,3.653155
1468,3.1523,55.9927,3.658682
1469,3.1526,55.96778,3.664207
1470,3.1529,55.98065,3.669733
1471,3.1531,55.97701,3.675258
1472,3.1534,55.98341,3.680784
1473,3.1538,55.97962,3.68631
1474,3.154,55.99241,3.691837
1475,3.1541,55.98624,3.697364
1476,3.1544,55.96277,3.702888
1477,3.1547,55.99532,3.708415
1478,3.155,55.98798,3.713942
1479,3.1553,56.0153,3.719471
1480,3.1555,55.98871,3.724998
1481,3.1558,55.99845,3.730525
1482,3.156,56.00353,3.736053
1483,3.1563,56.00062,3.741581
1484,3.1565,55.98842,3.747108
1485,3.1568,55.98885,3.752634
1486,3.157,55.99554,3.758162
1487,3.1573,55.98776,3.763688
1488,3.1576,55.94228,3.76921
1489,3.1578,55.9967,3.774738
1490,3.1581,55.99241,3.780265
1491,3.1583,55.94874,3.785788
1492,3.1586,55.98747,3.791314
1493,3.1589,55.98609,3.796841
1494,3.1591,55.97876,3.802366
1495,3.1593,55.98021,3.807892
1496,3.1596,55.98478,3.813418
1497,3.1599,55.98093,3.818944
1498,3.1601,55.97425,3.824469
1499,3.1603,55.99089,3.829996
1500,3.1606,55.94555,3.835519
1501,3.1608,55.98377,3.841045
1502,3.1611,55.99256,3.846572
1503,3.1614,56.01051,3.852101
1504,3.1616,55.98544,3.857627
1505,3.1618,55.99525,3.863154
1506,3.1621,55.97773,3.86868
1507,3.1624,55.97243,3.874205
1508,3.1626,55.9983,3.879733
1509,3.1629,55.98006,3.885258
1510,3.1631,55.98624,3.890785
1511,3.1632,55.97701,3.89631
1512,3.1635,55.97941,3.901836
1513,3.1637,55.98544,3.907362
1514,3.164,56.01508,3.912892
1515,3.1643,55.96451,3.918416
1516,3.1645,56.00033,3.923944
1517,3.1648,56.01872,3.929473
1518,3.1651,55.99852,3.935001
1519,3.1653,56.00549,3.940529
1520,3.1655,56.01472,3.946059
1521,3.1658,56.00811,3.951587
1522,3.1661,55.99452,3.957114
1523,3.1662,55.93625,3.962636
1524,3.1664,55.99125,3.968163
1525,3.1667,55.99089,3.97369
1526,3.167,55.97149,3.979215
1527,3.1672,55.98929,3.984741
1528,3.1675,55.97773,3.990267
1529,3.1677,55.98188,3.995793
1530,3.1679,56.00135,4.001321
1531,3.1682,55.99656,4.006848
1532,3.1684,55.97614,4.012374
1533,3.1687,55.97962,4.017899
1534,3.1689,55.98028,4.023425
1535,3.1692,56.00339,4.028953
1536,3.1694,55.98529,4.03448
1537,3.1696,55.9927,4.040007
1538,3.1699,56.01625,4.045536
1539,3.1701,55.985,4.051062
1540,3.1704,55.99125,4.056589
1541,3.1706,55.97839,4.062115
1542,3.1708,55.9906,4.067642
1543,3.171,55.98348,4.073168
1544,3.1712,55.97302,4.078693
1545,3.1715,55.98914,4.08422
1546,3.1717,55.98653,4.089746
1547,3.172,56.00934,4.095275
1548,3.1721,55.97505,4.1008
1549,3.1724,55.9914,4.106327
1550,3.1726,55.99256,4.111854
1551,3.1729,55.98769,4.117381
1552,3.1731,55.98842,4.122907
1553,3.1734,55.97781,4.128433
1554,3.1736,55.98442,4.133959
1555,3.1738,56.01182,4.139488
1556,3.1741,55.99437,4.145015
1557,3.1744,55.97512,4.150541
1558,3.1746,56.002,4.156069
1559,3.1748,55.9943,4.161596
1560,3.175,55.97984,4.167122
1561,3.1753,56.01109,4.172651
1562,3.1755,55.99503,4.178178
1563,3.1758,55.99707,4.183705
1564,3.176,55.98973,4.189232
1565,3.1762,55.99823,4.19476
1566,3.1765,55.98631,4.200286
1567,3.1767,55.99132,4.205813
1568,3.1769,55.97498,4.211338
1569,3.1771,55.9845,4.216865
1570,3.1774,55.99917,4.222392
1571,3.1776,56.01945,4.227922
1572,3.1778,55.99961,4.23345
1573,3.1781,55.99474,4.238977
1574,3.1783,55.97577,4.244502
1575,3.1785,55.99212,4.250029
1576,3.1788,55.98203,4.255555
1577,3.1789,55.98014,4.261081
1578,3.1791,55.99343,4.266608
1579,3.1794,55.98965,4.272135
1580,3.1797,56.01276,4.277664
1581,3.1799,56.00273,4.283192
1582,3.1801,55.98929,4.288719
1583,3.1804,55.997,4.294246
1584,3.1805,55.95645,4.29977
1585,3.1807,55.9821,4.305296
1586,3.181,55.99023,4.310823
1587,3.1812,56.00448,4.316351
1588,3.1815,55.98181,4.321877
1589,3.1816,55.98776,4.327403
1590,3.1819,55.98319,4.332929
1591,3.1822,55.98725,4.338456
1592,3.1824,55.9789,4.343982
1593,3.1826,56.00019,4.349509
1594,3.1829,56.00527,4.355038
1595,3.183,55.98929,4.360564
1596,3.1833,56.00055,4.366092
1597,3.1835,55.98805,4.371619
1598,3.1837,55.97905,4.377145
1599,3.1839,55.98086,4.38267
1600,3.1841,55.99481,4.388198
1601,3.1844,55.97752,4.393723
1602,3.1845,55.97345,4.399248
1603,3.1847,55.97745,4.404774
1604,3.1849,55.98798,4.410301
1605,3.1853,56.01283,4.41583
1606,3.1854,55.99343,4.421357
1607,3.1856,55.99554,4.426884
1608,3.1858,55.97599,4.432409
1609,3.1862,55.99074,4.437936
1610,3.1863,55.98195,4.443462
1611,3.1865,55.99946,4.44899
1612,3.1869,56.0129,4.454519
1613,3.1871,55.99547,4.460046
1614,3.1873,55.99663,4.465574
1615,3.1875,56.00673,4.471102
1616,3.1877,55.98638,4.476629
1617,3.1879,55.99503,4.482156
1618,3.1881,55.9927,4.487683
1619,3.1884,55.9874,4.49321
1620,3.1886,56.00607,4.498738
1621,3.1887,55.97701,4.504263
1622,3.189,55.99532,4.509791
1623,3.1891,55.99401,4.515318
1624,3.1894,56.00026,4.520846
1625,3.1896,55.99525,4.526373
1626,3.1898,55.98689,4.5319
1627,3.19,55.98835,4.537426
1628,3.1903,55.98253,4.542952
1629,3.1904,55.99583,4.54848
1630,3.1906,55.98617,4.554006
1631,3.1908,55.98929,4.559533
1632,3.1911,55.97534,4.565058
1633,3.1912,55.9829,4.570584
1634,3.1915,55.98268,4.57611
1635,3.1918,55.99481,4.581638
1636,3.192,55.98631,4.587164
1637,3.1923,55.98602,4.59269
1638,3.1925,56.00767,4.598219
1639,3.1927,55.99605,4.603746
1640,3.1929,55.98805,4.609273
1641,3.1931,55.98093,4.614799
1642,3.1933,55.99343,4.620326
1643,3.1935,55.99183,4.625853
1644,3.1936,55.97192,4.631378
1645,3.1939,55.99132,4.636905
1646,3.1941,55.98144,4.642431
1647,3.1942,55.98624,4.647957
1648,3.1946,55.97461,4.653482
1649,3.1948,55.99721,4.65901
1650,3.195,55.99322,4.664537
1651,3.1951,55.98725,4.670063
1652,3.1954,55.989,4.67559
1653,3.1955,55.97309,4.681115
1654,3.1959,55.99263,4.686642
1655,3.196,55.98646,4.692169
1656,3.1962,55.99285,4.697696
1657,3.1964,55.99859,4.703223
1658,3.1966,55.98544,4.70875
1659,3.1968,55.97825,4.714275
1660,3.1971,55.99845,4.719803
1661,3.1972,55.99583,4.72533
1662,3.1975,55.97737,4.730856
1663,3.1977,55.9587,4.73638
1664,3.1979,55.99307,4.741907
1665,3.1981,55.98341,4.747433
1666,3.1983,56.04415,4.752965
1667,3.1985,55.98595,4.758491
1668,3.1987,55.97955,4.764017
1669,3.1989,56.01298,4.769546
1670,3.1991,55.98747,4.775073
1671,3.1993,56.00244,4.780601
1672,3.1995,56.02671,4.786131
1673,3.1997,55.9648,4.791656
1674,3.1999,55.98747,4.797182
1675,3.2001,55.96735,4.802707
1676,3.2004,56.00477,4.808235
1677,3.2006,55.98609,4.813761
1678,3.2008,55.99845,4.819289
1679,3.2009,55.99474,4.824816
1680,3.2012,55.98987,4.830343
1681,3.2013,56.01153,4.835872
1682,3.2015,55.97752,4.841397
1683,3.2017,56.00695,4.846926
1684,3.2019,56.02845,4.852456
1685,3.2021,56.006,4.857985
1686,3.2024,55.97803,4.86351
1687,3.2025,55.99314,4.869037
1688,3.2027,56.00745,4.874566
1689,3.203,55.98457,4.880092
1690,3.2032,55.98885,4.885619
1691,3.2034,55.99634,4.891146
1692,3.2035,55.97294,4.896671
1693,3.2037,56.02075,4.902201
1694,3.2039,55.99714,4.907729
1695,3.2041,55.9991,4.913256
1696,3.2043,55.98413,4.918783
1697,3.2045,56.00106,4.924311
1698,3.2047,55.9999,4.929838
1699,3.205,55.99125,4.935365
1700,3.2051,55.98319,4.940891
1701,3.2053,55.97512,4.946417
1702,3.2055,55.97207,4.951942
1703,3.2058,55.98849,4.957468
1704,3.206,55.98929,4.962995
1705,3.2061,55.98544,4.968521
1706,3.2064,55.98493,4.974048
1707,3.2066,56.00964,4.979576
1708,3.2068,55.99081,4.985103
1709,3.207,55.98987,4.99063
1710,3.2073,55.97134,4.996155
1711,3.2074,55.98036,5.001681
1712,3.2076,55.99314,5.007208
1713,3.2077,55.99198,5.012735
1714,3.2079,55.97432,5.01826
1715,3.2082,55.98769,5.023787
1716,3.2084,55.98529,5.029313
1717,3.2086,55.97817,5.034839
1718,3.2087,55.99067,5.040365
1719,3.2089,55.97839,5.045891
1720,3.209,55.98892,5.051418
1721,3.2093,55.98304,5.056944
1722,3.2095,56.00615,5.062472
1723,3.2097,55.98515,5.067999
1724,3.21,55.9927,5.073526
1725,3.2101,56.00229,5.079054
1726,3.2102,55.95587,5.084577
1727,3.2105,55.99597,5.090104
1728,3.2107,55.99191,5.095631
1729,3.2109,55.98384,5.101158
1730,3.211,55.98747,5.106684
1731,3.2112,55.97425,5.112209
1732,3.2115,56.01581,5.117739
1733,3.2116,55.98936,5.123265
1734,3.2118,55.97752,5.128791
1735,3.2119,55.97962,5.134317
1736,3.2121,55.98624,5.139843
1737,3.2123,56.00062,5.145371
1738,3.2125,55.96829,5.150896
1739,3.2128,56.0031,5.156424
1740,3.213,55.98363,5.16195
1741,3.2132,56.03478,5.167481
1742,3.2133,56.00513,5.173009
1743,3.2136,56.02003,5.178539
1744,3.2138,55.98885,5.184066
1745,3.2139,55.98914,5.189593
1746,3.2141,56.00556,5.195121
1747,3.2143,55.99518,5.200648
1748,3.2145,55.99132,5.206175
1749,3.2146,55.985,5.211701
1750,3.2148,55.99212,5.217228
1751,3.215,56.00193,5.222756
1752,3.2152,55.98667,5.228283
1753,3.2154,55.98144,5.233809
1754,3.2156,55.97876,5.239334
1755,3.2158,56.02075,5.244864
1756,3.2159,55.97962,5.25039
1757,3.2161,56.00062,5.255918
1758,3.2164,55.97679,5.261443
1759,3.2165,55.98667,5.26697
1760,3.2167,55.99518,5.272497
1761,3.2169,55.98159,5.278023
1762,3.2171,55.98995,5.28355
1763,3.2173,56.0047,5.289078
1764,3.2175,55.99467,5.294605
1765,3.2177,55.98355,5.300131
1766,3.2178,55.98907,5.305658
1767,3.218,56.00586,5.311186
1768,3.2181,55.99103,5.316713
1769,3.2183,56.0007,5.322241
1770,3.2185,55.95602,5.327765
1771,3.2188,55.98827,5.333291
1772,3.2189,55.98609,5.338818
1773,3.2191,55.97251,5.344343
1774,3.2193,55.99031,5.34987
1775,3.2194,56.01385,5.355399
1776,3.2196,55.98268,5.360925
1777,3.2198,55.97665,5.36645
1778,3.22,56.02852,5.371981
1779,3.2202,56.0217,5.377511
1780,3.2203,56.02126,5.383041
1781,3.2205,56.01363,5.38857
1782,3.2207,55.9773,5.394095
1783,3.2208,55.97919,5.399621
1784,3.2211,55.98617,5.405147
1785,3.2213,56.00077,5.410675
1786,3.2214,56.02889,5.416206
1787,3.2215,55.99547,5.421733
1788,3.2218,55.99351,5.42726
1789,3.2219,56.00229,5.432788
1790,3.2222,55.97592,5.438314
1791,3.2224,56.00164,5.443842
1792,3.2225,55.96277,5.449366
1793,3.2227,55.99888,5.454893
1794,3.2229,56.00281,5.460421
1795,3.2231,56.0185,5.465951
1796,3.2231,55.98602,5.471477
1797,3.2234,55.9927,5.477005
1798,3.2237,55.9632,5.482529
1799,3.2237,56.00004,5.488056
1800,3.224,55.99416,5.493584
1801,3.2242,55.98144,5.49911
1802,3.2243,55.99212,5.504637
1803,3.2245,55.99169,5.510164
1804,3.2247,55.98021,5.515689
1805,3.2249,55.98275,5.521215
